StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q95,QID2_2,QID6,QID7,QID16,QID17,QID10,QID11,QID12,QID13,QID14,QID15,QID18,QID19,QID20,QID21,QID79,QID101,QID100,QID71,QID83,QID82,QID85,QID84,QID87,QID88,QID90,QID89,QID92,QID91,QID94,QID93,QID96,QID95,QID98,QID99,QID43,QID27,QID78,QID47,QID25,QID33,QID50,QID37,QID39,QID41,QID106,QID107,QID108,QID109,QID110,QID113,QID114,QID115,QID117,QID116,QID118,QID119,QID120,QID121,QID122,,Q98,QID52,QID63,QID105,Q135,Q136,Q138,,AmazonId,CAND,ED,TW,BI,HC,AB,GC,ML,NS,TC,CC,impED,impTW,impBI,impHC,impAB,impML,impNS,impTC,impCC,impGC,ResponseID,group,FB,SCO,QID17,Group
1/19/21 16:09,1/19/21 16:14,0,68.111.75.16,100,290,1,1/19/21 16:14,R_PA8dtuTh9P9iFLb,,,,,33.65640259,-117.824501,anonymous,EN,4,27,1,"2,4",5,5,1,4,2,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,3,2,3,5,2,3,1,2,2,2,,,,,,,,,,,,,,,,,7,1,21,well-designed study. thanks for letting me participate!,,,,,A93LDI16XJWI8,"Tulsi Gabbard(D)
",1,1,2,4,2,4,2,2,2,3,,,,,,,,,,,R_3k0NmkqsWnKxClW,experiment1,9,4,5,experimental
1/19/21 16:19,1/19/21 16:20,0,73.160.155.33,100,94,1,1/19/21 16:20,R_3MnZkQTuKsZ8VoB,,,,,39.7875061,-75.17970276,anonymous,EN,4,28,2,2,31,5,2,2,2,2,1,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,,,,,,1,4,,,A70TBKPGWQZO4,"Andrew Yang(D)
Cory Booker(D)
",1,2,2,2,2,1,1,2,2,2,,,,,,,,,,,R_QfXL3sEVntp1atr,experiment1,8,7,5,experimental
1/19/21 16:22,1/19/21 16:27,0,172.114.246.17,100,307,1,1/19/21 16:27,R_2aCBXoGV1VwuSEo,,,,,33.96749878,-118.1464005,anonymous,EN,4,27,2,4,5,5,1,3,2,1,3,1,1,3,2,2,2,0.6,1,0.8,2,0.8,2,1,3,0.6,2,0.6,2,0.6,2,0.8,2,0.6,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,10,,,,,,A16U186WXJXIWR,"Elizabeth Warren(D)
",1,1,2,1,2,1,1,1,1,2,,,,,,,,,,,R_232Jv5dOZG7tsaC,experiment1,9,2,5,experimental
1/19/21 16:25,1/19/21 16:30,0,71.210.172.136,100,292,1,1/19/21 16:30,R_3jcIGBZTxLFu9tO,,,,,35.99040222,-77.84680176,anonymous,EN,4,26,1,1,34,5,1,2,2,1,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,"1,5,6","2,3",2,5,1,2,"1,5",3,2,2,3,3,,,,,,1,12,,,A29WYPB4EFPY5I,"Mike Bloombeg(D)
Amy Klobuchar(D)
",2,4,3,3,3,2,2,2,2,2,,,,,,,,,,,R_2VO12gckMld7mYS,experiment1,10,7,5,experimental
1/19/21 16:29,1/19/21 16:32,0,73.222.162.80,100,181,1,1/19/21 16:32,R_e5m9Ebl7pOiZSIV,,,,,37.96809387,-122.5119019,anonymous,EN,4,18,1,2,5,5,1,2,2,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,4,1,2,3,1,,,,,,,,,,,,,,,,,4,3,21,,,,,,,"Tulsi Gabbard(D)
",1,2,2,3,3,3,1,2,3,2,,,,,,,,,,,R_3IcuSV4bw1CNT5e,experiment1,8,8,5,experimental
1/19/21 16:33,1/19/21 16:37,0,24.211.36.43,100,222,1,1/19/21 16:37,R_oYxj7cuti9QeceJ,,,,,34.18469238,-79.770401,anonymous,EN,4,27,1,1,41,3,2,1,2,1,2,1,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1,"1,2","2,3,4",5,"1,3,4",1,2,"2,3,5",3,2,2,"8,3",3,,,,,,1,10,,,A14Z5016RN01XM,"Elizabeth Warren(D)
Andrew Yang(D)
",1,1,1,1,1,2,1,2,1,1,,,,,,,,,,,R_3RwmAf5dlHyx6Ye,experiment1,10,3,3,experimental
1/19/21 16:34,1/19/21 16:42,0,201.222.30.82,100,456,1,1/19/21 16:42,R_3fJcPSbVLi4wNOn,,,,,-19.9980011,-45.49949646,anonymous,EN,4,21,1,7,53,3,3,1,1,1,1,2,2,1,5,3,,,,,,,,,,,,,,,,,,,,,1,4,3,2,2,1,1,1,3,1,,,,,,,,,,,,,,,,,5,4,21,,,,,,A3CE1ODWO0BSPX,"Tulsi Gabbard(D)
",1,1,1,1,3,3,1,1,2,1,,,,,,,,,,,R_1rpFtjnteypTM4N,experiment1,1,8,3,experimental
1/19/21 16:38,1/19/21 16:42,0,157.51.115.197,100,270,1,1/19/21 16:42,R_XTIqUp4IIT1Ek0N,,,,,13.08779907,80.27850342,anonymous,EN,4,26,1,4,11,5,2,1,1,1,1,2,2,1,1,3,3,1,3,0.8,2,0.8,1,1,3,1,3,0.4,2,0.6,3,0.4,1,0.2,3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,6,very good survey,,,,,AGHTVCZ016MPA,"Andrew Yang(D)
Cory Booker(D)
",1,2,2,1,2,1,1,2,3,1,,,,,,,,,,,R_02ucw71zv2ldflT,experiment1,5,6,5,experimental
1/19/21 16:34,1/19/21 16:45,0,179.187.109.26,100,631,1,1/19/21 16:45,R_20ZQqUta00JzYl5,,,,,-15.77920532,-47.93409729,anonymous,EN,4,27,2,3,5,5,4,1,1,1,3,1,3,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,"1,3,4","2,3,4,5,6,7,10,12,13",3,"3,5",1,3,"1,2,5",2,2,2,5,3,,,,,,1,4,,,AXAXLC0TXQ0QW,"Elizabeth Warren(D)
",1,1,2,2,2,2,2,2,1,2,,,,,,,,,,,R_1mDIMhbbwQzfcA2,experiment1,10,5,5,experimental
1/19/21 16:41,1/19/21 16:48,0,131.148.16.61,100,433,1,1/19/21 16:48,R_2EzBvA3SXwVQX8T,,,,,28.39610291,-81.4681015,anonymous,EN,4,21,1,"2,3",10,2,3,2,1,1,1,1,2,3,3,3,,,,,,,,,,,,,,,,,,,,,2,1,2,3,3,1,2,2,2,2,,,,,,,,,,,,,,,,,6,1,4,,,,,,AYWPEXHMC9JYM,"Tulsi Gabbard(D)
",1,1,1,1,3,5,1,1,3,1,,,,,,,,,,,R_2upkNZvfEkBgY3E,experiment1,7,6,2,experimental
1/19/21 16:45,1/19/21 16:48,0,68.230.145.212,100,231,1,1/19/21 16:48,R_3lQVhoJaruSFkk8,,,,,41.90730286,-71.43509674,anonymous,EN,4,25,2,4,22,5,3,3,2,1,3,1,2,3,3,2,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,2,1,1,2,2,,,,,,,,,,,,,,,,,7,1,4,,,,,,AK6QFFFGHAWE6,"Pete Buttigieg(D)
Andrew Yang(D)
",2,1,2,2,2,1,1,3,1,1,,,,,,,,,,,R_2zO3k6NALTeR8sC,experiment1,8,4,5,experimental
1/19/21 16:46,1/19/21 16:52,0,65.29.116.55,100,319,1,1/19/21 16:52,R_2rBhMlo8nY44gyF,,,,,40.74159241,-84.15219879,anonymous,EN,4,29,2,2,36,4,3,1,2,1,3,2,2,1,2,4,1,0.6,1,0.8,1,0.6,1,0.4,3,1,3,1,1,0.2,1,1,3,1,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,21,N/A,,,,,A1LEWF3XCAKF39,"Tulsi Gabbard(D)
Elizabeth Warren(D)
Andrew Yang(D)
Cory Booker(D)
",1,1,1,1,3,1,1,1,3,1,,,,,,,,,,,R_28H4UluPnl7gKcE,experiment1,4,7,4,experimental
1/19/21 16:38,1/19/21 16:54,0,192.198.91.194,100,939,1,1/19/21 16:54,R_1N9A262K58KTBwE,,,,,35.91879272,-81.54029846,anonymous,EN,4,24,1,2,31,5,3,2,1,2,2,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,"2,9",4,3,2,2,3,1,2,3,8,2,,,,,,2,5,,,AWVV44AF7F0JR,"Andrew Yang(D)
",1,1,1,2,2,1,3,2,2,2,,,,,,,,,,,R_2qfOlcsNhdJxi7j,experiment1,7,6,5,experimental
1/19/21 16:36,1/19/21 16:55,0,151.18.95.42,100,1184,1,1/19/21 16:55,R_1pEvGWsxIcFEGD7,,,,,45.58189392,9.268295288,anonymous,EN,4,29,2,4,52,6,4,2,2,1,1,2,1,1,1,2,1,1,1,0.8,2,0.8,2,1,2,0.6,1,0.8,3,0.6,2,0.8,3,0.4,3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,21,No comments,,,,,A2XWRLHIG82COE,"Andrew Yang(D)
",2,2,2,3,2,1,3,2,2,2,,,,,,,,,,,R_2EEoDlKsxJQBexf,experiment1,9,6,6,experimental
1/19/21 16:55,1/19/21 16:58,0,49.205.87.10,100,170,1,1/19/21 16:58,R_2B5qypjW8osoaw5,,,,,13.08779907,80.27850342,anonymous,EN,4,29,2,2,33,5,1,3,2,3,4,1,1,1,3,3,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,NA,,,,,A23CFOROXR7G7B,"Cory Booker(D)
",1,3,3,3,3,1,3,1,2,2,,,,,,,,,,,R_3jc9Xiq2ir4CSto,experiment1,7,6,5,experimental
1/19/21 16:54,1/19/21 16:58,0,12.172.179.48,100,257,1,1/19/21 16:58,R_2Y66suv1WRzMniZ,,,,,39.60539246,-121.5751038,anonymous,EN,4,25,2,2,5,6,1,1,1,1,3,1,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,6,"5,6,7,8",2,"2,3,6",3,5,5,1,2,2,9,4,,,,,,2,16,I don't drink coffee but had to answer a question about why I drink it. ,,A26948G23WD83Z,"Elizabeth Warren(D)
",1,1,2,2,2,1,1,1,2,2,,,,,,,,,,,R_1Qza0jej6y5AVKT,experiment1,10,3,6,experimental
1/19/21 16:59,1/19/21 17:03,0,68.56.68.115,100,215,1,1/19/21 17:03,R_2QPVcjelT7DKA5O,,,,,42.97329712,-85.72859955,anonymous,EN,4,26,2,2,50,2,3,1,1,1,3,1,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,3,"3,10,12",6,6,1,2,"2,5",3,2,2,"9,3,5",3,,,,,,1,10,,,A9BYGR2ZVXCDU,"Tulsi Gabbard(D)
",1,3,1,1,3,4,1,1,1,2,,,,,,,,,,,R_1CwRcfpGFbRw5a3,experiment1,10,4,2,experimental
1/19/21 17:00,1/19/21 17:04,0,75.133.29.59,100,228,1,1/19/21 17:04,R_1g2vzB038eKXkYI,,,,,44.44549561,-83.35810089,anonymous,EN,4,25,2,2,23,5,4,2,1,1,3,1,3,1,2,3,,,,,,,,,,,,,,,,,,,,,2,4,1,2,1,4,1,2,2,1,,,,,,,,,,,,,,,,,7,1,21,,,,,,A1IH7F19OWLD3A,"Andrew Yang(D)
",2,2,1,1,1,1,2,3,3,2,,,,,,,,,,,R_2VKq9KbXpE7fCWB,experiment1,6,7,5,experimental
1/19/21 16:56,1/19/21 17:05,0,194.126.168.60,100,530,1,1/19/21 17:05,R_s5SPV0VdMZHJYKR,,,,,55.04110718,82.93438721,anonymous,EN,4,28,1,2,20,3,1,2,2,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,2,1,2,2,3,2,2,2,3,2,,,,,,,,,,,,,,,,,3,4,10,,,,,,A3EK1B01O4H5HW,"Andrew Yang(D)
",2,2,2,3,2,2,1,2,2,1,,,,,,,,,,,R_1rqVp2rvkKKHy1N,experiment1,7,3,3,experimental
1/19/21 17:02,1/19/21 17:09,0,174.193.196.144,100,418,1,1/19/21 17:09,R_xbCIOfPJREyhymZ,,,,,34.03129578,-118.3124008,anonymous,EN,4,29,1,3,5,6,1,1,2,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,"1,2,3,4,5,6","1,2,3,4,8,12",4,"1,3,5,6",1,1,"1,2,5",3,2,3,"1,4,8,9,2,5",5,,,,,,1,12,,,A131YP1WT50D0O,"Andrew Yang(D)
Cory Booker(D)
",2,1,2,2,2,1,1,1,2,1,,,,,,,,,,,R_2sbRh0FSJp7OXi0,experiment1,10,5,6,experimental
1/19/21 17:02,1/19/21 17:09,0,73.179.210.86,100,405,1,1/19/21 17:09,R_bgfrwjiodzpyOu5,,,,,26.66419983,-80.17320251,anonymous,EN,4,20,1,2,10,3,3,1,2,1,3,1,1,1,5,4,2,1,2,0.6,2,0.8,1,0.8,2,0.6,4,0.4,1,1,2,0.6,2,0.8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,16,,,,,,A147VU5FL0JL70,"Pete Buttigieg(D)
",2,1,2,5,2,3,1,2,2,2,,,,,,,,,,,R_3jZ58hmofUHIDNg,experiment1,3,3,3,experimental
1/19/21 17:18,1/19/21 17:20,0,73.148.142.3,100,131,1,1/19/21 17:20,R_3MQoWgeDQlwhMMR,,,,,30.27549744,-81.58149719,anonymous,EN,4,27,2,2,10,5,2,3,1,1,1,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,,3,1,1,1,2,1,2,2,3,2,,,,,,,,,,,,,,,,,5,1,4,,,,,,A3KIERAEUTADSO,"Bernie Sanders(D)
",2,1,3,1,3,3,1,2,2,3,,,,,,,,,,,R_xFoDUreN1436Z9f,experiment1,5,3,5,experimental
1/19/21 16:56,1/19/21 17:22,0,136.185.78.185,100,1574,1,1/19/21 17:22,R_VWH4NbhnlYqKLGp,,,,,20.00630188,77.00601196,anonymous,EN,4,27,1,2,48,6,2,2,1,2,2,2,2,1,2,3,2,1,1,0.8,1,0.6,2,1,1,0.6,1,0.8,1,0.8,1,0.8,2,0.8,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4,VERY NICE,,,,,AVTI7X2H3RKPE,"Tulsi Gabbard(D)
",2,2,2,1,3,3,1,3,2,3,,,,,,,,,,,R_3elZMetU3BnXmAs,experiment1,6,2,6,experimental
1/19/21 17:28,1/19/21 17:33,0,173.28.209.70,100,306,1,1/19/21 17:33,R_2Bx4P2Mh9MIPIlK,,,,,41.66220093,-91.51490021,anonymous,EN,4,21,1,2,16,3,3,2,1,1,3,1,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,"1,2,3","2,4,7",6,7,5,1,"1,2,3",3,2,2,"9,2,3,5",3,,,,,,1,4,,,AIKG5FR44WDF7,"Tulsi Gabbard(D)
",1,1,1,3,1,4,1,1,2,2,,,,,,,,,,,R_1msVydweJZdLaoC,experiment1,10,3,3,experimental
1/19/21 17:21,1/19/21 17:33,0,186.223.217.231,100,729,1,1/19/21 17:33,R_RQCN8cJSizXNqnL,,,,,-21.90649414,-47.87469482,anonymous,EN,4,22,1,2,10,4,3,2,2,3,3,2,3,3,2,4,,,,,,,,,,,,,,,,,,,,,3,2,3,2,1,2,3,2,2,3,,,,,,,,,,,,,,,,,4,3,16,"No,  thank you.",,,,,A1PM3TJALK3Y8O,"Tulsi Gabbard(D)
",1,1,1,2,3,4,2,2,3,2,,,,,,,,,,,R_2wirUEtU85mTZtc,experiment1,7,5,4,experimental
1/19/21 17:32,1/19/21 17:40,0,67.182.178.223,100,478,1,1/19/21 17:40,R_20VEDeK95Yy4W1Y,,,,,38.03239441,-121.2621002,anonymous,EN,4,29,2,4,5,6,4,1,1,1,2,1,1,1,2,2,1,0.6,2,0.6,2,0.6,1,0.8,2,1,1,0.8,1,0.8,2,0.6,2,0.6,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,12,,,,,,A2H8HVANGF4A58,"Elizabeth Warren(D)
",1,1,1,1,3,2,1,1,1,1,,,,,,,,,,,R_3fqU2aK4O168d5r,experiment1,10,3,6,experimental
1/19/21 17:36,1/19/21 17:42,0,71.32.146.247,100,381,1,1/19/21 17:42,R_3KoNhtLchtosSml,,,,,41.16220093,-85.47239685,anonymous,EN,4,28,2,2,15,4,3,3,1,1,3,1,1,3,2,2,2,0.6,3,0.6,3,0.6,3,0.6,1,1,4,1,1,1,2,0.8,2,0.6,3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,16,n/a,,,,,ANYJ22IOQKAX3,"Amy Klobuchar(D)
",1,1,3,1,2,3,2,1,2,1,,,,,,,,,,,R_vlgGRh9sJeNzSJX,experiment1,10,1,4,experimental
1/19/21 17:15,1/19/21 17:44,0,106.222.106.89,100,1711,1,1/19/21 17:44,R_wYtGv3BsUoelBjb,,,,,11.00549316,76.96609497,anonymous,EN,4,28,1,5,5,5,1,2,2,1,3,1,1,2,5,2,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,3,1,2,1,2,,,,,,,,,,,,,,,,,3,1,4,,,,,,A23VWLX98JNB0Z,"Tulsi Gabbard(D)
",1,1,1,1,3,4,1,1,3,2,,,,,,,,,,,R_3MEfGIDKNDM3mGN,experiment1,10,5,5,experimental
1/19/21 17:29,1/19/21 17:46,0,157.51.29.2,100,993,1,1/19/21 17:46,R_1KjSjDC60oITU7W,,,,,13.08779907,80.27850342,anonymous,EN,4,29,1,4,53,5,1,2,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,"1,2,5","1,3,9",1,"1,2,3",1,1,"1,3,4,5",1,3,2,"1,4,8",2,,,,,,4,21,,,AK4LCXAHDT2FT,"Andrew Yang(D)
",1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,R_2YKidFhayYtFI4M,experiment1,10,5,5,experimental
1/19/21 17:48,1/19/21 17:59,0,187.62.112.24,100,629,1,1/19/21 17:59,R_3mjBuFnWBVI7VSj,,,,,-5.386703491,-47.53819275,anonymous,EN,4,28,1,3,5,5,2,1,1,1,3,2,1,3,3,4,1,0.8,1,0.8,1,0.8,2,0.8,3,1,1,1,1,1,1,1,3,0.8,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,4,,,,,,AZ9DV3WK42UO1,"Joe Walsh(R)
",3,4,3,5,1,4,1,1,3,4,,,,,,,,,,,R_3gSFFmNq62pDT5y,experiment1,6,7,5,experimental
1/19/21 17:54,1/19/21 18:04,0,66.8.214.242,100,646,1,1/19/21 18:04,R_3rSVdScYozcNygw,,,,,21.32659912,-157.8621063,anonymous,EN,4,29,2,"2,3,6",12,5,1,1,2,1,3,1,1,3,3,4,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,1,2,2,1,,,,,,,,,,,,,,,,,7,1,21,,,,,,,"Andrew Yang(D)
Cory Booker(D)
",1,1,1,2,2,1,1,1,2,1,,,,,,,,,,,R_2xMjlTVRsE4nJhr,experiment1,10,6,5,experimental
1/19/21 18:00,1/19/21 18:10,0,174.138.179.181,100,651,1,1/19/21 18:10,R_XmJN5lRUTyrGTId,,,,,40.706604,-74.20269775,anonymous,EN,4,29,1,2,34,5,1,2,2,1,3,1,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,2,2,1,3,2,2,2,2,4,2,,,,,,1,4,,,,"Andrew Yang(D)
",2,2,2,5,3,1,2,1,2,1,,,,,,,,,,,R_3memsZFZsn0ZVph,experiment1,6,4,5,experimental
1/19/21 18:25,1/19/21 18:32,0,100.2.180.173,100,430,1,1/19/21 18:32,R_31HRUwYmPQpRK7x,,,,,40.7131958,-73.76709747,anonymous,EN,4,22,2,4,33,6,1,1,2,1,3,1,1,2,2,4,1,1,2,0.6,2,0.8,2,1,3,1,1,0.6,2,0.2,2,0.4,3,0.2,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,4,,,,,,,"Andrew Yang(D)
Cory Booker(D)
",2,1,2,2,3,1,1,1,2,1,,,,,,,,,,,R_2sT5HVpBrHLr5tB,experiment1,10,5,6,experimental
1/19/21 18:04,1/19/21 18:35,0,179.215.246.45,100,1865,1,1/19/21 18:35,R_3TKUERp5AokYaL7,,,,,-12.84249878,-38.32730103,anonymous,EN,4,23,1,2,5,5,3,3,1,1,2,2,2,1,4,3,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,2,2,2,2,2,,,,,,,,,,,,,,,,,8,2,4,,,,,,,"Elizabeth Warren(D)
",1,1,2,1,3,1,1,1,2,1,,,,,,,,,,,R_2AKHG6Hood5qQ3E,experiment1,8,6,5,experimental
1/19/21 18:38,1/19/21 18:42,0,158.101.13.209,100,239,1,1/19/21 18:42,R_Xp5M5HVEKiGoclb,,,,,33.46560669,-111.9955978,anonymous,EN,4,28,1,2,6,6,3,3,1,1,2,3,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,"2,3","2,3,11",2,"2,3",2,3,2,2,2,2,"4,8",3,,,,,,2,16,,,,"Mike Bloombeg(D)
",2,2,3,3,2,1,2,2,2,2,,,,,,,,,,,R_1pVzAiCmhLIQtxZ,experiment1,6,6,6,experimental
1/19/21 18:41,1/19/21 18:48,0,75.165.174.146,100,449,1,1/19/21 18:48,R_1hKKwQ40t2ADyWM,,,,,35.98249817,-78.53759766,anonymous,EN,4,29,2,2,34,4,1,2,2,1,3,1,1,2,5,3,,,,,,,,,,,,,,,,,,,,,1,4,2,4,1,1,1,1,2,3,,,,,,,,,,,,,,,,,6,2,16,,,,,,,"Andrew Yang(D)
",2,2,2,3,2,1,1,2,2,2,,,,,,,,,,,R_3HunssLkgU4JxTl,experiment1,10,5,4,experimental
1/19/21 18:38,1/19/21 18:51,0,223.228.40.251,100,777,1,1/19/21 18:51,R_b1SsTNvJlumpN0l,,,,,12.97189331,77.59368896,anonymous,EN,4,29,1,4,15,2,1,2,1,2,4,2,2,3,3,3,1,0.4,1,0.6,2,0.6,2,0.8,3,0.4,4,0.6,2,0.2,2,1,1,0.6,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,Thank you.,,,,,,"Andrew Yang(D)
",2,2,1,1,3,2,1,1,3,1,,,,,,,,,,,R_3Pi5JJ8uWF8h0CT,experiment1,7,8,2,experimental
1/19/21 18:52,1/19/21 18:58,0,106.211.240.11,100,372,1,1/19/21 18:58,R_1isaiLdBzxbas0K,,,,,11.41340637,76.69519043,anonymous,EN,4,29,2,4,10,5,2,2,1,3,2,2,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,"3,4",5,6,7,5,1,2,3,2,2,"9,3,5",3,,,,,,1,16,No,,,"Andrew Yang(D)
",2,2,1,3,3,1,1,2,2,2,,,,,,,,,,,R_2X6BlwTkv66fpuH,experiment1,7,5,5,experimental
1/19/21 19:04,1/19/21 19:13,0,162.246.19.131,100,557,1,1/19/21 19:13,R_3nAtYCHtNnpqhCM,,,,,37.75100708,-97.8219986,anonymous,EN,4,29,1,2,34,5,4,2,1,3,3,3,1,1,3,3,2,1,1,1,1,1,3,1,1,1,3,1,3,1,2,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,16,I like Trump,,,,,A6RNZ5DABFI8A,"Mark Sanford(R)
",3,2,3,3,2,4,2,2,2,3,,,,,,,,,,,R_2U9qnRXvLEI7BeR,experiment1,1,6,5,experimental
1/19/21 19:11,1/19/21 19:13,0,157.51.56.138,100,117,1,1/19/21 19:13,R_3iBUVbPIB1geEzP,,,,,13.08779907,80.27850342,anonymous,EN,4,27,1,4,2,4,2,2,1,3,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,5,2,2,2,1,,,,,,,,,,,,,,,,,5,2,8,,,,,,A1GPC6QQK2D0K2,"Cory Booker(D)
",1,2,3,2,2,1,2,2,3,2,,,,,,,,,,,R_1gLKDeRWUK4kL2U,experiment1,5,3,4,experimental
1/19/21 19:11,1/19/21 19:15,0,157.46.99.5,100,227,1,1/19/21 19:15,R_1BQVdX7dhseXeRY,,,,,13.08779907,80.27850342,anonymous,EN,4,26,2,4,7,6,2,2,1,2,2,3,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,3,4,3,1,3,3,3,1,2,1,8,3,,,,,,2,5,,,A13B52O6OQBPO,"Tulsi Gabbard(D)
",2,2,1,1,3,4,1,2,2,3,,,,,,,,,,,R_2QPqsYUBVP297OX,experiment1,5,6,6,experimental
1/19/21 19:12,1/19/21 19:18,0,157.46.92.151,100,357,1,1/19/21 19:18,R_w5eIHTcROfd0ANj,,,,,13.08779907,80.27850342,anonymous,EN,4,25,2,4,15,5,1,2,1,2,2,3,3,1,2,1,1,0.6,2,0.4,2,0.4,3,0.8,2,0.2,1,0.8,2,0.6,1,0.4,1,0.4,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,,,,,,A1B0MMEZQTTACS,"Andrew Yang(D)
",1,1,1,1,3,1,1,1,2,1,0.6,1,1,0.8,1,0.6,0.4,0.2,1,0.8,R_2V8ykdpHIG4zpg7,experiment2,8,4,5,experimental
1/19/21 19:14,1/19/21 19:19,0,71.81.119.242,100,244,1,1/19/21 19:19,R_3oSJsqETgrrpMLu,,,,,34.69230652,-82.29190063,anonymous,EN,4,25,2,"2,4",11,5,3,1,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,"2,3,5","1,3,4,5",4,"1,2,4,6",3,2,"1,2,4",2,2,2,"2,3,5",2,,,,,,1,4,,,A24JKHC4HTY6CD,"Pete Buttigieg(D)
",1,1,2,3,3,3,2,2,1,2,0.6,0.6,0.6,1,0.2,0.6,0.6,0.2,0.6,0.6,R_ThpoGJp8awEkF1L,experiment2,8,3,5,experimental
1/19/21 19:14,1/19/21 19:21,0,24.180.187.213,100,461,1,1/19/21 19:21,R_dnUMOJn5BWyR8dP,,,,,43.03520203,-83.52480316,anonymous,EN,4,27,1,2,23,4,3,3,2,1,3,1,3,1,2,2,,,,,,,,,,,,,,,,,,,,,2,3,2,2,2,5,1,3,1,3,,,,,,,,,,,,,,,,,9,2,16,,,,,,A1TARNH07A75CG,"Tulsi Gabbard(D)
",2,2,2,2,2,4,1,1,2,2,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.8,R_1JWqPPPQgpiqo0z,experiment2,9,4,4,experimental
1/19/21 19:19,1/19/21 19:23,0,157.46.92.151,100,226,1,1/19/21 19:23,R_6GwPtUghW1FKSeR,,,,,13.08779907,80.27850342,anonymous,EN,4,26,2,4,15,4,1,2,1,2,2,1,3,1,2,2,1,0.4,1,0.4,2,0.8,1,0.6,1,0.4,3,0.2,3,0.8,3,0.6,2,1,2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,,,,,,A3MKP7902FNY9V,"Andrew Yang(D)
",2,3,1,3,3,2,1,2,2,2,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.8,R_3D5T0HseQTeNThV,experiment2,8,3,4,experimental
